Date,PFE,JNJ,NVAX,MRNA,AZN
2020-07-24,0.9213980333302358,1.2080545404476069,3.3992382611409973,4.775603356087559,1.5567529017694792
2020-07-27,0.9184620890783807,1.200387880634995,3.543147225814772,5.21265518981105,1.5785141077950586
2020-07-28,0.9546720681845942,1.1975333980642047,3.771573612907386,5.315720695976963,1.5712603009356851
2020-07-29,0.9605440581341512,1.195168118401737,3.6893399741336426,5.1865624613133585,1.5801879394438325
2020-07-30,0.9570852619879572,1.197615015981091,3.721319528906206,5.063926786677425,1.6150614167376298
2020-07-31,0.9506618124152674,1.1888065883698127,3.631979709684122,4.833659415714289,1.5561949578865544
2020-08-03,0.9474502397976926,1.2017746283325688,3.9560910934180598,5.086758235161282,1.5852097562189664
2020-08-04,0.9484383223453955,1.2007142261542911,3.9890860934538828,5.118069111216591,1.5645646525117773
2020-08-05,0.9499206490586434,1.2103382021931883,4.403299461275693,4.944553387410131,1.5609377490820906
2020-08-06,0.9454737703647466,1.2034057251878063,4.251268870890318,4.811480919981561,1.5681914486651936
2020-08-07,0.9499206490586434,1.2119694251966746,4.322080880486314,4.833659415714289,1.54587240603296
2020-08-10,0.9484383223453955,1.2073204837886256,4.530710345013213,4.697325668271883,1.5450354365704377
2020-08-11,0.9336150552129165,1.1986751658628712,3.7939083740734594,4.499021628437784,1.5394556759123794
2020-08-12,0.9469559956321476,1.220614743122429,3.1578678515335374,4.534898694654385,1.5829778734109972
2020-08-13,0.9430031582121021,1.2070758823344643,3.382740954762533,4.424657675709672,1.5691981291876633
2020-08-14,0.9402856268683789,1.2090333247089982,3.7185276353505854,4.510763331377876,1.5520437953228834
2020-08-17,0.9474502397976926,1.215150253286761,3.947461745074829,4.550554630359441,1.5877585331300232
2020-08-18,0.9476971589887716,1.2241216644353143,3.711421067623349,4.372472218714288,1.5841027723835692
2020-08-19,0.945226648281974,1.2265684358664195,3.732487103128691,4.435746923576036,1.5812905249521387
2020-08-20,0.9565912207141057,1.2349690261897641,3.632741099992119,4.423352765562217,1.5886022609975878
2020-08-21,0.9605440581341512,1.2458978797128513,3.492893141813592,4.334637787276504,1.566667160137511
2020-08-24,0.9595557726947547,1.2491820232185944,3.0269034902929515,4.232224238506918,1.596195060871774
2020-08-25,0.9489324650650938,1.2484431729261638,2.8708120870517755,4.321591671866359,1.603225518535945
2020-08-26,0.9400386062314532,1.2504136085703101,2.909137012883026,4.598825854589861,1.602944347430937
2020-08-27,0.935344504008937,1.2559965516114744,2.7246191450934574,4.437703791119818,1.5779159353106924
2020-08-28,0.936579911531106,1.261415249632877,2.734517606376315,4.402478682299543,1.566104710651225
2020-08-31,0.9336150552129165,1.2595269364986115,2.8005074128085137,4.2328766935806454,1.574822516774254
2020-09-01,0.9111332353231192,1.2440096927268345,2.6670050193281214,4.13046314481106,1.5573870118044661
2020-09-02,0.9190390116090569,1.2629751988758677,2.611675064486777,4.221787445714282,1.572010376619094
2020-09-03,0.8992747230629828,1.227835595024259,2.613705567734401,4.2296149158894085,1.5230783440749063
2020-09-04,0.8982865390694332,1.2199537262994247,2.358629358025203,4.083496333050694,1.5067677380776907
2020-09-08,0.8876632314397722,1.2090342077467386,2.1652282805765886,3.5446836544700453,1.538545329480828
2020-09-09,0.8938396603755363,1.229067054227726,2.3055835741078496,3.711676569410134,1.5084549792602786
2020-09-10,0.8807456391473841,1.2061606767904,2.356852716093394,3.754729397244236,1.492425544368071
2020-09-11,0.8911219261401194,1.2133034429263063,2.422588661209778,3.870841516497695,1.5109859483104309
2020-09-14,0.9143450108323875,1.217983416803527,2.685279161277842,4.153294095617515,1.519141304947174
2020-09-15,0.9131097047560653,1.2224167708546076,2.8005074128085137,4.362687383317978,1.5545747643730357
2020-09-16,0.9086628260621684,1.2183937770564341,3.0489845837826577,4.490541205511528,1.5503565541402955
2020-09-17,0.9096509086098713,1.2082952313060595,2.931725829004362,4.428571410797236,1.5731351683153956
2020-09-18,0.9049570092790488,1.2247976928999098,2.7502537160862293,4.557730143138242,1.5874773620250155
2020-09-21,0.8898867215096441,1.1913002869494211,2.795685209644716,4.517938844156676,1.5722915477241017
2020-09-22,0.8955688048340164,1.1839931496455045,2.833248551528522,4.482713735336402,1.559074252987054
2020-09-23,0.8893925787899458,1.18588146277977,2.5779186741429565,4.380952641640544,1.5652610900599309
2020-09-24,0.883463373382801,1.1877697759140355,2.5999999612721103,4.25114145422581,1.5233595151799142
2020-09-25,0.890627884866268,1.1958978860202636,2.882233328950627,4.531637414640549,1.5610427725509204
2020-09-28,0.8990276009802104,1.2078027485432716,2.82182730962967,4.602087632281098,1.5396702284534
2020-09-29,0.893592436846917,1.207392135993867,2.739847532171742,4.600130267059915,1.5497941046540094
2020-09-30,0.9066862551833755,1.2223347744929756,2.7499998547704143,4.615133747691243,1.5410762985309803
2020-10-01,0.898533559706359,1.209526942806024,2.662436483840691,4.568166935930877,1.5270153832026387
2020-10-02,0.8987805803432847,1.2006598562591166,2.629441483804868,4.488584337967747,1.5247656925337647
